,ACCLASS,AG_DRIV,ALCOHOL,AUTOMOBILE,CYCLIST,DATE,DISABILITY,EMERG_VEH,HOOD_ID,HOUR,INITDIR,INVAGE,LIGHT,LOCCOORD,MANOEUVER,MOTORCYCLE,PASSENGER,PEDESTRIAN,RDSFCOND,REDLIGHT,ROAD_CLASS,SPEEDING,TRAFFCTL,TRSN_CITY_VEH,TRUCK,VISIBILITY
3080,0,0,0,1,0,6,0,0,110,7,East,25 to 29,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3081,0,0,0,1,0,6,0,0,110,7,East,55 to 59,Daylight,Intersection,Stopped,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3082,0,0,0,1,0,6,0,0,110,7,East,35 to 39,Daylight,Intersection,Stopped,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3084,0,1,0,1,0,6,0,0,131,8,North,40 to 44,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,1,Passive Control,0,0,Clear
3085,0,1,0,1,0,6,0,0,131,8,West,45 to 49,Daylight,Intersection,Stopped,0,1,0,Dry,1,Major Arterial,1,Passive Control,0,0,Clear
3088,0,1,0,1,0,6,0,0,131,8,West,20 to 24,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,1,Passive Control,0,0,Clear
3094,0,0,0,1,0,6,1,0,23,17,South,65 to 69,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3096,0,1,0,1,0,6,0,0,119,12,East,75 to 79,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3098,0,1,0,1,0,6,0,0,119,12,South,35 to 39,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3105,0,0,0,0,0,6,0,0,76,5,West,50 to 54,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
3107,0,0,0,0,0,6,0,0,76,5,East,60 to 64,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
3109,1,1,0,1,0,6,0,0,19,20,North,55 to 59,Dusk,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3111,0,0,0,1,1,6,0,0,77,8,East,30 to 34,Daylight,Intersection,Stopped,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3113,0,1,0,1,0,6,0,0,96,9,West,60 to 64,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Active Control,0,0,Clear
3115,0,0,0,1,1,6,0,0,95,9,North,35 to 39,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3117,0,0,0,0,0,6,0,0,111,22,East,25 to 29,Dark,Mid-Block,Going Ahead,1,0,0,Dry,0,Local,0,No Control,0,0,Clear
3119,0,1,0,1,0,6,0,0,20,12,West,50 to 54,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3122,0,1,0,1,0,6,0,0,20,12,South,50 to 54,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3124,0,1,0,1,0,6,0,0,20,12,East,40 to 44,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3126,0,0,0,1,1,6,0,0,80,14,West,60 to 64,Daylight,Intersection,Changing Lanes,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3129,0,0,0,1,0,6,0,0,53,23,South,25 to 29,Dark,Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
3132,0,1,0,1,0,8,1,0,121,17,South,30 to 34,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3134,0,0,0,1,0,8,0,0,137,16,South,35 to 39,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3137,0,0,0,1,0,3,0,0,139,18,South,60 to 64,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3140,0,1,0,1,1,6,0,0,83,13,South,40 to 44,Daylight,Mid-Block,Overtaking,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3143,0,0,0,1,0,6,0,0,39,18,South,75 to 79,Daylight,Intersection,Changing Lanes,0,0,1,Dry,0,Major Arterial,0,No Control,1,0,Clear
3146,0,0,0,1,0,6,0,0,39,18,South,25 to 29,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,1,0,Clear
3151,0,1,0,1,0,6,0,0,4,18,East,25 to 29,Dark,Intersection,Going Ahead,0,0,0,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
3152,0,1,0,1,0,6,0,0,4,18,West,45 to 49,Dark,Intersection,Turning Left,0,0,0,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
3155,0,0,0,1,0,6,0,0,38,13,North,20 to 24,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3160,0,0,0,1,0,6,0,0,16,15,West,45 to 49,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3162,0,1,0,1,0,6,0,0,94,16,East,70 to 74,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
3164,0,1,0,1,0,6,0,0,94,16,South,50 to 54,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
3167,1,1,0,1,0,6,0,0,111,9,North,55 to 59,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
3170,0,0,0,1,0,6,1,0,127,15,East,50 to 54,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
3172,0,0,0,1,1,6,0,0,23,18,North,45 to 49,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3176,0,0,0,0,0,6,0,0,79,9,North,40 to 44,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
3177,0,1,0,1,0,6,0,0,70,18,West,35 to 39,Daylight,Entrance Ramp Westbound,Going Ahead,1,0,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
3178,0,1,0,1,0,6,0,0,70,18,West,50 to 54,Daylight,Entrance Ramp Westbound,Changing Lanes,1,0,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
3180,1,1,0,1,0,6,0,0,26,22,East,25 to 29,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3183,0,0,0,1,0,6,0,0,136,7,North,40 to 44,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3185,0,0,0,1,1,6,0,0,97,18,North,65 to 69,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3189,0,0,0,1,1,6,0,0,26,20,North,35 to 39,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Local,0,No Control,0,0,Clear
3191,0,1,0,1,0,6,0,0,120,8,North,15 to 19,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3195,1,1,1,1,0,6,0,0,82,0,East,30 to 34,Dark,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,No Control,1,0,Clear
3197,1,1,1,1,0,6,0,0,82,0,West,20 to 24,Dark,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,No Control,1,0,Clear
3199,0,0,0,1,0,6,0,0,79,16,West,35 to 39,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3205,0,0,1,1,0,6,0,0,16,1,West,30 to 34,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3206,0,0,0,1,1,6,0,0,83,10,East,45 to 49,Daylight,Mid-Block,Parked,0,0,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
3209,0,1,0,1,0,6,0,0,40,17,East,25 to 29,Daylight,Intersection,Going Ahead,0,0,1,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3214,0,1,0,1,0,7,0,0,27,11,South,30 to 34,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3216,0,1,0,1,0,7,0,0,27,11,South,30 to 34,Daylight,Intersection,Slowing or Stopping,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3217,0,0,0,1,0,7,0,0,127,13,North,45 to 49,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3219,0,0,0,1,0,7,0,0,127,13,North,25 to 29,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3220,0,0,0,1,0,7,0,0,127,13,South,25 to 29,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3221,1,1,0,1,0,7,0,0,138,13,West,25 to 29,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3222,1,1,0,1,0,7,0,0,138,13,East,80 to 84,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3223,0,0,0,1,0,7,0,0,110,17,East,50 to 54,Daylight,Mid-Block,Changing Lanes,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3226,0,1,0,1,0,7,0,0,8,4,West,20 to 24,Dark,Intersection,Pulling Onto Shoulder or towardCurb,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3230,0,0,0,1,0,7,0,0,68,13,North,25 to 29,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3233,1,1,0,1,0,7,0,0,35,21,West,25 to 29,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,1,No Control,0,1,Clear
3235,1,1,0,1,0,7,0,0,35,21,West,55 to 59,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,1,No Control,0,1,Clear
3236,1,1,0,1,0,7,0,0,35,21,East,30 to 34,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,1,No Control,0,1,Clear
3238,1,1,0,1,0,7,0,0,8,0,South,25 to 29,Dark,Intersection,Overtaking,0,0,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
3239,0,1,1,1,0,9,0,0,57,4,North,20 to 24,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3241,0,0,0,1,0,1,0,0,117,18,East,35 to 39,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3245,0,0,0,1,0,4,0,0,43,20,East,35 to 39,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3246,0,0,0,1,1,7,0,0,88,12,East,30 to 34,Daylight,Mid-Block,Turning Left,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3247,0,0,1,1,0,2,0,0,137,10,North,25 to 29,Daylight,Mid-Block,Going Ahead,0,1,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
3250,0,0,0,1,0,8,0,0,137,16,North,30 to 34,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3255,0,0,0,1,0,3,0,0,102,14,East,65 to 69,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3256,0,0,0,1,0,8,0,0,137,16,South,40 to 44,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3257,0,1,0,1,0,1,0,0,57,19,North,50 to 54,Dark,Mid-Block,Going Ahead,0,0,0,Wet,0,Major Arterial,0,No Control,0,0,Clear
3258,0,1,1,1,0,2,0,0,19,1,East,60 to 64,Dark,Mid-Block,Other,0,0,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
3259,0,1,1,1,0,9,0,0,57,4,South,25 to 29,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3261,0,1,0,1,0,2,0,0,73,9,South,50 to 54,Daylight,Mid-Block,Reversing,0,0,1,Ice,0,Local,0,No Control,0,0,Clear
3263,1,0,0,1,0,7,0,0,96,20,South,60 to 64,Dusk,Mid-Block,Reversing,0,0,1,Dry,0,Local,0,No Control,0,0,Clear
3264,0,0,1,1,0,8,0,0,66,1,West,45 to 49,Dark,Intersection,Pulling Away from Shoulder or Curb,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3265,0,1,0,1,0,8,0,0,5,18,North,45 to 49,Daylight,Intersection,Stopped,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3267,1,0,0,0,0,5,0,0,123,7,South,35 to 39,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,1,Clear
3268,0,1,0,1,0,1,0,0,57,19,North,20 to 24,Dark,Mid-Block,Changing Lanes,0,0,0,Wet,0,Major Arterial,0,No Control,0,0,Clear
3274,0,1,0,1,0,8,0,0,5,18,North,30 to 34,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3279,0,0,1,1,0,8,0,0,66,1,East,35 to 39,Dark,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3281,0,1,0,1,0,1,0,0,57,19,North,30 to 34,Dark,Mid-Block,Going Ahead,0,0,0,Wet,0,Major Arterial,0,No Control,0,0,Clear
3285,0,1,0,1,0,8,0,0,47,22,South,50 to 54,Dark,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
3286,1,1,0,1,0,7,1,0,64,13,North,30 to 34,Daylight,Intersection,Going Ahead,0,1,1,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
3288,0,0,0,1,0,5,0,0,131,7,North,35 to 39,Daylight,Mid-Block,Stopped,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3290,0,1,0,1,0,2,0,0,47,9,East,45 to 49,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3291,1,1,0,1,0,7,1,0,64,13,West,60 to 64,Daylight,Intersection,Going Ahead,0,1,1,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
3293,0,0,0,1,0,9,0,0,34,7,East,55 to 59,Daylight,Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
3294,0,0,0,1,0,5,0,0,131,7,North,35 to 39,Daylight,Mid-Block,Changing Lanes,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3296,0,0,0,1,0,1,0,0,81,11,North,25 to 29,Daylight,Intersection,Turning Right,0,0,0,Dry,0,Local,0,No Control,0,0,Clear
3298,0,1,0,1,0,9,0,0,87,11,West,60 to 64,Daylight,Intersection,Stopped,0,0,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
3300,0,0,0,1,0,5,0,0,128,15,South,60 to 64,Daylight,Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
3301,0,1,0,1,0,2,0,0,47,9,South,35 to 39,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3303,0,0,0,1,0,1,0,0,14,19,North,65 to 69,Dark,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3306,0,1,0,1,0,9,0,0,87,11,West,15 to 19,Daylight,Intersection,Going Ahead,0,0,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
3308,1,0,0,1,0,10,0,0,50,10,North,45 to 49,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3313,0,0,0,1,0,10,0,0,27,20,West,15 to 19,Dark,Mid-Block,Going Ahead,0,1,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
3314,0,1,0,1,0,4,0,0,77,19,West,50 to 54,Dark,Intersection,Going Ahead,0,0,1,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3315,0,0,0,1,0,10,0,0,89,6,North,40 to 44,Dawn,Intersection,Turning Right,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3317,1,1,0,1,0,10,0,0,85,23,East,35 to 39,Dark,Mid-Block,Merging,1,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
3318,1,1,0,1,0,10,0,0,85,23,East,40 to 44,Dark,Mid-Block,Stopped,1,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
3321,1,1,0,1,0,10,0,0,85,23,East,30 to 34,Dark,Mid-Block,Going Ahead,1,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
3324,0,0,0,1,0,10,0,0,78,3,South,45 to 49,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3329,0,0,0,1,0,10,0,0,2,14,South,75 to 79,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
3330,0,0,0,1,0,10,0,0,130,7,North,30 to 34,Daylight,Mid-Block,Turning Left,1,0,0,Dry,0,Collector,0,No Control,0,0,Clear
3331,0,0,0,1,0,10,0,0,130,7,South,25 to 29,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Collector,0,No Control,0,0,Clear
3332,0,1,0,1,0,10,0,0,137,22,South,35 to 39,Dark,Mid-Block,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3333,0,1,0,1,0,10,0,0,137,22,East,25 to 29,Dark,Mid-Block,Turning Left,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3337,0,1,0,1,0,10,0,0,6,10,North,60 to 64,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3339,0,1,0,1,0,10,0,0,6,10,West,50 to 54,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3341,0,1,0,1,0,10,0,0,138,1,West,30 to 34,Dark,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3343,0,1,0,1,0,10,0,0,138,1,South,35 to 39,Dark,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3347,0,1,0,0,0,10,0,0,127,11,South,45 to 49,Daylight,Intersection,Turning Right,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,1,Other
3349,0,0,0,1,1,10,0,0,51,17,South,45 to 49,Daylight,Mid-Block,Changing Lanes,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3351,0,1,0,1,0,10,0,0,118,19,North,50 to 54,Dark,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3354,0,1,0,1,0,10,0,0,136,12,East,20 to 24,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3355,0,1,0,1,0,10,0,0,136,12,North,50 to 54,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3358,1,1,0,1,0,10,0,0,60,17,West,80 to 84,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
3361,0,0,0,1,0,10,0,0,26,19,North,25 to 29,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3363,0,1,0,1,0,10,0,0,50,9,South,50 to 54,Daylight,Intersection,Turning Left,0,0,1,Other,0,Major Arterial,0,Passive Control,0,0,Clear
3367,1,0,0,1,0,10,0,0,98,13,West,25 to 29,Daylight,Mid-Block,Going Ahead,1,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3368,1,0,0,1,0,10,0,0,98,13,East,30 to 34,Daylight,Mid-Block,Going Ahead,1,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3369,1,0,0,1,0,10,0,0,98,13,West,20 to 24,Daylight,Mid-Block,Going Ahead,1,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3371,0,1,0,1,1,10,0,0,130,15,South,45 to 49,Daylight,Intersection,Turning Right,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3374,0,1,0,0,0,10,0,0,137,8,South,55 to 59,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,1,Passive Control,0,1,Clear
3378,0,0,0,1,0,10,1,0,25,4,South,60 to 64,Dark,Intersection,Reversing,0,0,0,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
3380,1,1,0,0,0,10,0,0,1,5,South,20 to 24,Dark,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,1,No Control,0,1,Clear
3382,0,1,0,0,0,10,0,0,16,15,South,35 to 39,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Local,0,No Control,0,1,Clear
3385,0,0,0,1,0,10,1,0,89,2,East,75 to 79,Dark,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3386,0,0,0,1,1,10,0,0,58,19,East,25 to 29,Dark,Intersection,Turning Left,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
3389,0,1,0,1,0,10,0,0,27,14,South,40 to 44,Daylight,Intersection,Turning Right,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3392,1,0,0,1,0,10,0,0,43,22,West,60 to 64,Dark,Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
3398,0,1,0,1,0,2,0,0,1,12,East,40 to 44,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3399,0,1,0,1,0,9,0,0,91,9,North,20 to 24,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3401,0,0,0,1,0,4,0,0,128,17,West,30 to 34,Daylight,Mid-Block,Turning Right,1,1,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
3413,0,1,0,1,0,2,0,0,1,12,North,65 to 69,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
3415,1,0,1,1,0,5,0,0,117,2,East,20 to 24,Dark,Mid-Block,Going Ahead,0,0,0,Wet,0,Collector,0,No Control,0,0,"Fog, Mist, Smoke, Dust"
3416,0,1,0,1,0,1,0,0,87,8,West,50 to 54,Daylight,Mid-Block,Going Ahead,0,0,0,Loose Snow,0,Major Arterial,0,No Control,0,0,Snow
3418,0,1,0,1,0,9,0,0,119,10,South,40 to 44,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3424,1,0,1,1,0,2,0,0,36,21,North,65 to 69,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3425,0,1,0,1,0,9,0,0,119,10,South,20 to 24,Daylight,Intersection,Stopped,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3426,0,0,0,1,0,4,0,0,128,17,South,40 to 44,Daylight,Mid-Block,Turning Left,1,1,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
3427,0,1,0,1,0,1,0,0,87,8,East,60 to 64,Daylight,Mid-Block,Slowing or Stopping,0,0,0,Loose Snow,0,Major Arterial,0,No Control,0,0,Snow
3429,0,0,1,1,0,5,0,0,31,23,South,55 to 59,Dark,Mid-Block,Changing Lanes,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3431,0,0,0,1,0,4,0,0,132,16,West,70 to 74,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3433,1,1,0,1,0,8,0,0,99,10,East,60 to 64,Daylight,Intersection,Turning Left,0,1,1,Dry,0,Major Arterial,0,Passive Control,0,1,Clear
3436,1,1,0,1,0,7,1,0,64,13,West,50 to 54,Daylight,Intersection,Stopped,0,1,1,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
3438,0,0,1,1,0,5,0,0,31,23,South,20 to 24,Dark,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3440,0,1,0,1,0,9,0,0,1,14,South,35 to 39,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3443,0,1,0,1,0,9,0,0,1,14,South,45 to 49,Daylight,Mid-Block,Stopped,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3445,0,1,0,1,0,1,0,0,87,8,East,20 to 24,Daylight,Mid-Block,Going Ahead,0,0,0,Loose Snow,0,Major Arterial,0,No Control,0,0,Snow
3446,0,0,0,1,0,4,0,0,71,12,South,30 to 34,Daylight,Intersection,Stopped,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3448,0,1,0,1,0,5,0,0,27,11,East,70 to 74,Daylight,Intersection,Stopped,0,0,1,Dry,0,Collector,0,Passive Control,0,0,Clear
3449,0,1,0,1,0,7,0,0,53,19,West,25 to 29,Dusk,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3452,0,1,0,1,0,5,0,0,27,11,North,55 to 59,Daylight,Intersection,Stopped,0,0,1,Dry,0,Collector,0,Passive Control,0,0,Clear
3453,0,0,0,1,0,1,0,0,2,6,South,30 to 34,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3454,0,1,0,1,0,9,0,0,1,19,South,45 to 49,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3456,0,0,0,1,0,4,0,0,71,12,West,20 to 24,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3457,1,0,1,1,0,2,0,0,36,21,South,15 to 19,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3458,0,1,0,1,0,5,0,0,27,11,West,70 to 74,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Collector,0,Passive Control,0,0,Clear
3461,0,1,0,1,0,9,0,0,1,19,South,25 to 29,Daylight,Mid-Block,Pulling Onto Shoulder or towardCurb,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
3463,0,1,0,1,0,9,0,0,120,19,South,45 to 49,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
3468,0,1,1,1,0,9,0,0,75,23,East,20 to 24,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
3470,0,0,0,1,0,9,0,0,13,6,West,45 to 49,Dark,Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
3472,0,0,0,1,0,9,0,0,107,11,East,20 to 24,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
